handle,fieldType,name,visible,plainDescription,media,mediaAltText,ribbon,brand,price,strikethroughPrice,cost,inventory,preOrderEnabled,preOrderMessage,preOrderLimit,sku,barcode,weight,baseUnit,baseUnitMeasurement,totalUnits,totalUnitsMeasurement,productOptionName1,productOptionType1,productOptionChoices1,productOptionName2,productOptionType2,productOptionChoices2,productOptionName3,productOptionType3,productOptionChoices3,productOptionName4,productOptionType4,productOptionChoices4,productOptionName5,productOptionType5,productOptionChoices5,productOptionName6,productOptionType6,productOptionChoices6,modifierName1,modifierType1,modifierCharLimit1,modifierMandatory1,modifierDescription1,modifierName2,modifierType2,modifierCharLimit2,modifierMandatory2,modifierDescription2,modifierName3,modifierType3,modifierCharLimit3,modifierMandatory3,modifierDescription3,modifierName4,modifierType4,modifierCharLimit4,modifierMandatory4,modifierDescription4,modifierName5,modifierType5,modifierCharLimit5,modifierMandatory5,modifierDescription5,modifierName6,modifierType6,modifierCharLimit6,modifierMandatory6,modifierDescription6,modifierName7,modifierType7,modifierCharLimit7,modifierMandatory7,modifierDescription7,modifierName8,modifierType8,modifierCharLimit8,modifierMandatory8,modifierDescription8,modifierName9,modifierType9,modifierCharLimit9,modifierMandatory9,modifierDescription9,modifierName10,modifierType10,modifierCharLimit10,modifierMandatory10,modifierDescription10
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,VARIANT,,TRUE,,,,,,350,,80,1,FALSE,,,BESOS-LIVE-RESIN-10,,,,,,,Flavor,TEXT_CHOICES,Gelato Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,VARIANT,,TRUE,,,,,,350,,80,1,FALSE,,,BESOS-LIVE-RESIN-11,,,,,,,Flavor,TEXT_CHOICES,Tropical Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,VARIANT,,TRUE,,,,,,350,,80,1,FALSE,,,BESOS-LIVE-RESIN-12,,,,,,,Flavor,TEXT_CHOICES,Koolato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,VARIANT,,TRUE,,,,,,350,,80,1,FALSE,,,BESOS-LIVE-RESIN-13,,,,,,,Flavor,TEXT_CHOICES,Lemon Octaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,VARIANT,,TRUE,,,,,,350,,80,0,FALSE,,,BESOS-LIVE-RESIN-14,,,,,,,Flavor,TEXT_CHOICES,Durban Sherbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,VARIANT,,TRUE,,,,,,350,,80,1,FALSE,,,BESOS-LIVE-RESIN-15,,,,,,,Flavor,TEXT_CHOICES,Orange Daiquiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,VARIANT,,TRUE,,,,,,350,,80,1,FALSE,,,BESOS-LIVE-RESIN-16,,,,,,,Flavor,TEXT_CHOICES,Tres Leche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,MEDIA,,,,076a10_589736098471418ebb0e102d8121203b~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c9b2e685-eb86-4c2c-943d-5960bc9f215a,PRODUCT,Munchies Fruit gummies,TRUE,"<p>100mg, 10 squares</p>",,,Munchies,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Candy Apple;Pina Colada;Grape Juice;Wild Strawberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c9b2e685-eb86-4c2c-943d-5960bc9f215a,VARIANT,,TRUE,,,,,,25,,4,21,FALSE,,,MUNCHIES-GUMMIES-01,,,,,,,Flavor,TEXT_CHOICES,Candy Apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c9b2e685-eb86-4c2c-943d-5960bc9f215a,VARIANT,,TRUE,,,,,,25,,4,13,FALSE,,,MUNCHIES-GUMMIES-02,,,,,,,Flavor,TEXT_CHOICES,Pina Colada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c9b2e685-eb86-4c2c-943d-5960bc9f215a,VARIANT,,TRUE,,,,,,25,,4,39,FALSE,,,MUNCHIES-GUMMIES-03,,,,,,,Flavor,TEXT_CHOICES,Grape Juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c9b2e685-eb86-4c2c-943d-5960bc9f215a,VARIANT,,TRUE,,,,,,25,,,44,FALSE,,,MUNCHIES-GUMMIES-04,,,,,,,Flavor,TEXT_CHOICES,Wild Strawberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c9b2e685-eb86-4c2c-943d-5960bc9f215a,MEDIA,,,,076a10_d5911875bb1e441c8c7cfe7c33b98df2~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b2fa57f5-3776-4211-8602-6239def73a46,PRODUCT,Punch Bar Chocolates,TRUE,"<p>225mg,  9 Squares</p>",,,Punch Bar,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Milk Chocolate;Toffee MilkChocolate;Tangerine Dark Choco.;Mint Dark Chocolate;Smores Milk Chocolate;Milk Chocolate Caramel;Dark Choco. Raspberry;Milk Choc Malted Crunch;Dark Choc. Sea Salt;Dark Chocolate Almond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b2fa57f5-3776-4211-8602-6239def73a46,VARIANT,,TRUE,,,,,,30,,11,0,FALSE,,,PUNCH-BAR-01,,,,,,,Flavor,TEXT_CHOICES,Milk Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b2fa57f5-3776-4211-8602-6239def73a46,VARIANT,,TRUE,,,,,,30,,11,0,FALSE,,,PUNCH-BAR-02,,,,,,,Flavor,TEXT_CHOICES,Toffee MilkChocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b2fa57f5-3776-4211-8602-6239def73a46,VARIANT,,TRUE,,,,,,30,,11,17,FALSE,,,PUNCH-BAR-03,,,,,,,Flavor,TEXT_CHOICES,Tangerine Dark Choco.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b2fa57f5-3776-4211-8602-6239def73a46,VARIANT,,TRUE,,,,,,30,,11,9,FALSE,,,PUNCH-BAR-04,,,,,,,Flavor,TEXT_CHOICES,Mint Dark Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b2fa57f5-3776-4211-8602-6239def73a46,VARIANT,,TRUE,,,,,,30,,11,0,FALSE,,,PUNCH-BAR-05,,,,,,,Flavor,TEXT_CHOICES,Smores Milk Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b2fa57f5-3776-4211-8602-6239def73a46,VARIANT,,TRUE,,,,,,30,,11,0,FALSE,,,PUNCH-BAR-06,,,,,,,Flavor,TEXT_CHOICES,Milk Chocolate Caramel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b2fa57f5-3776-4211-8602-6239def73a46,VARIANT,,TRUE,,,,,,30,,11,12,FALSE,,,PUNCH-BAR-07,,,,,,,Flavor,TEXT_CHOICES,Dark Choco. Raspberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b2fa57f5-3776-4211-8602-6239def73a46,VARIANT,,TRUE,,,,,,30,,11,0,FALSE,,,PUNCH-BAR-08,,,,,,,Flavor,TEXT_CHOICES,Milk Choc Malted Crunch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b2fa57f5-3776-4211-8602-6239def73a46,VARIANT,,TRUE,,,,,,30,,11,0,FALSE,,,PUNCH-BAR-09,,,,,,,Flavor,TEXT_CHOICES,Dark Choc. Sea Salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b2fa57f5-3776-4211-8602-6239def73a46,VARIANT,,TRUE,,,,,,30,,11,14,FALSE,,,PUNCH-BAR-10,,,,,,,Flavor,TEXT_CHOICES,Dark Chocolate Almond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b2fa57f5-3776-4211-8602-6239def73a46,MEDIA,,,,076a10_f83884fa801a410db8c17f159b7fb2f3~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_bc1e2da7-b55d-4a86-8731-6a73f1cf1441,PRODUCT,Puff LA Gummies,TRUE,<p>Liquid Diamonds + Hash Rosin</p><p>10Pcs x 50mg</p><p>500mg Bag</p>,,,Puff LA,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Grape (Indica);Green  Apple (Indica);Blue Raspberry  (Indica);​ Steawberry Lemonaind (Indica);Peach (Sativa);Watermelon (Sativa);Lychee (hybrid);pineapple (hybrid);fruit punch (hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_bc1e2da7-b55d-4a86-8731-6a73f1cf1441,VARIANT,,TRUE,,,,,,45,,9,5,FALSE,,,PUFF-LA-GUMMIES-01,,,,,,,Flavor,TEXT_CHOICES,Grape (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_bc1e2da7-b55d-4a86-8731-6a73f1cf1441,VARIANT,,TRUE,,,,,,45,,9,4,FALSE,,,PUFF-LA-GUMMIES-02,,,,,,,Flavor,TEXT_CHOICES,Green  Apple (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_bc1e2da7-b55d-4a86-8731-6a73f1cf1441,VARIANT,,TRUE,,,,,,45,,9,7,FALSE,,,PUFF-LA-GUMMIES-03,,,,,,,Flavor,TEXT_CHOICES,Blue Raspberry  (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_bc1e2da7-b55d-4a86-8731-6a73f1cf1441,VARIANT,,TRUE,,,,,,45,,9,6,FALSE,,,PUFF-LA-GUMMIES-04,,,,,,,Flavor,TEXT_CHOICES,​ Steawberry Lemonaind (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_bc1e2da7-b55d-4a86-8731-6a73f1cf1441,VARIANT,,TRUE,,,,,,45,,9,5,FALSE,,,PUFF-LA-GUMMIES-05,,,,,,,Flavor,TEXT_CHOICES,Peach (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_bc1e2da7-b55d-4a86-8731-6a73f1cf1441,VARIANT,,TRUE,,,,,,45,,9,6,FALSE,,,PUFF-LA-GUMMIES-06,,,,,,,Flavor,TEXT_CHOICES,Watermelon (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_bc1e2da7-b55d-4a86-8731-6a73f1cf1441,VARIANT,,TRUE,,,,,,45,,9,6,FALSE,,,PUFF-LA-GUMMIES-07,,,,,,,Flavor,TEXT_CHOICES,Lychee (hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_bc1e2da7-b55d-4a86-8731-6a73f1cf1441,VARIANT,,TRUE,,,,,,45,,9,6,FALSE,,,PUFF-LA-GUMMIES-08,,,,,,,Flavor,TEXT_CHOICES,pineapple (hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_bc1e2da7-b55d-4a86-8731-6a73f1cf1441,VARIANT,,TRUE,,,,,,45,,9,5,FALSE,,,PUFF-LA-GUMMIES-09,,,,,,,Flavor,TEXT_CHOICES,fruit punch (hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_bc1e2da7-b55d-4a86-8731-6a73f1cf1441,MEDIA,,,,076a10_12e247afba774b1da08d18336d65bc7c~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_042660d8-caaf-48ec-b936-cdef8603767b,PRODUCT,Monster Cookies,TRUE,"<p>500mg, 10cookies</p>",,,Munchies,,,,,,,,,,,,,,,,Monster Cookies,TEXT_CHOICES,Chocolate Chip;Candy Coated;​Peanut Butter Pieces;Birthday Cake;Churro ​;Salted Caramel;Peanut Butter Overload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_042660d8-caaf-48ec-b936-cdef8603767b,VARIANT,,TRUE,,,,,,40,,9,5,FALSE,,,MONSTER-COOKIES-01,,,,,,,Monster Cookies,TEXT_CHOICES,Chocolate Chip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_042660d8-caaf-48ec-b936-cdef8603767b,VARIANT,,TRUE,,,,,,40,,9,6,FALSE,,,MONSTER-COOKIES-02,,,,,,,Monster Cookies,TEXT_CHOICES,Candy Coated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_042660d8-caaf-48ec-b936-cdef8603767b,VARIANT,,TRUE,,,,,,40,,9,3,FALSE,,,MONSTER-COOKIES-03,,,,,,,Monster Cookies,TEXT_CHOICES,​Peanut Butter Pieces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_042660d8-caaf-48ec-b936-cdef8603767b,VARIANT,,TRUE,,,,,,40,,9,3,FALSE,,,MONSTER-COOKIES-04,,,,,,,Monster Cookies,TEXT_CHOICES,Birthday Cake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_042660d8-caaf-48ec-b936-cdef8603767b,VARIANT,,TRUE,,,,,,40,,9,3,FALSE,,,MONSTER-COOKIES-05,,,,,,,Monster Cookies,TEXT_CHOICES,Churro ​,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_042660d8-caaf-48ec-b936-cdef8603767b,VARIANT,,TRUE,,,,,,40,,9,3,FALSE,,,MONSTER-COOKIES-06,,,,,,,Monster Cookies,TEXT_CHOICES,Salted Caramel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_042660d8-caaf-48ec-b936-cdef8603767b,VARIANT,,TRUE,,,,,,40,,9,4,FALSE,,,MONSTER-COOKIES-07,,,,,,,Monster Cookies,TEXT_CHOICES,Peanut Butter Overload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_042660d8-caaf-48ec-b936-cdef8603767b,MEDIA,,,,076a10_706916e1aa2f4d3e961245f2da3db559~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d59f82ce-a50f-4644-b525-7ec8ff0d5afb,PRODUCT,Sourz gummies,TRUE,<p>6 Squares x 100mg 600mg Bag</p>,,,Sourz,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Mango Sherbert;Georgia Apple Pie;White Guava Gelato;Grapes & Cream;Hippie Cake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d59f82ce-a50f-4644-b525-7ec8ff0d5afb,VARIANT,,TRUE,,,,,,45,,10,12,FALSE,,,SOURZ-GUMMIES-01,,,,,,,Flavor,TEXT_CHOICES,Mango Sherbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d59f82ce-a50f-4644-b525-7ec8ff0d5afb,VARIANT,,TRUE,,,,,,45,,10,21,FALSE,,,SOURZ-GUMMIES-02,,,,,,,Flavor,TEXT_CHOICES,Georgia Apple Pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d59f82ce-a50f-4644-b525-7ec8ff0d5afb,VARIANT,,TRUE,,,,,,45,,10,27,FALSE,,,SOURZ-GUMMIES-03,,,,,,,Flavor,TEXT_CHOICES,White Guava Gelato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d59f82ce-a50f-4644-b525-7ec8ff0d5afb,VARIANT,,TRUE,,,,,,45,,10,26,FALSE,,,SOURZ-GUMMIES-04,,,,,,,Flavor,TEXT_CHOICES,Grapes & Cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d59f82ce-a50f-4644-b525-7ec8ff0d5afb,VARIANT,,TRUE,,,,,,45,,10,20,FALSE,,,SOURZ-GUMMIES-05,,,,,,,Flavor,TEXT_CHOICES,Hippie Cake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d59f82ce-a50f-4644-b525-7ec8ff0d5afb,MEDIA,,,,076a10_0fe8d407aab64a4e9096ffe792aa8ca1~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_cdde7a27-074c-4de0-a5a9-c2afbc010467,PRODUCT,Cali Gold chocolate,TRUE,"<p>700mg, 16pc</p>",,,Cali Gold,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Milk Chocolate;Horchata;​Mint Dark Chocolate;Peanut Butter;Strawberries N Cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_cdde7a27-074c-4de0-a5a9-c2afbc010467,VARIANT,,TRUE,,,,,,50,,20,12,FALSE,,,CALI-GOLD-CHOC-01,,,,,,,Flavor,TEXT_CHOICES,Milk Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_cdde7a27-074c-4de0-a5a9-c2afbc010467,VARIANT,,TRUE,,,,,,50,,20,1,FALSE,,,CALI-GOLD-CHOC-02,,,,,,,Flavor,TEXT_CHOICES,Horchata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_cdde7a27-074c-4de0-a5a9-c2afbc010467,VARIANT,,TRUE,,,,,,50,,20,8,FALSE,,,CALI-GOLD-CHOC-03,,,,,,,Flavor,TEXT_CHOICES,​Mint Dark Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_cdde7a27-074c-4de0-a5a9-c2afbc010467,VARIANT,,TRUE,,,,,,50,,20,14,FALSE,,,CALI-GOLD-CHOC-04,,,,,,,Flavor,TEXT_CHOICES,Peanut Butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_cdde7a27-074c-4de0-a5a9-c2afbc010467,VARIANT,,TRUE,,,,,,50,,20,5,FALSE,,,CALI-GOLD-CHOC-05,,,,,,,Flavor,TEXT_CHOICES,Strawberries N Cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_cdde7a27-074c-4de0-a5a9-c2afbc010467,MEDIA,,,,076a10_1cdfb8c1c5f340ce881e51c1e5fb1e09~mv2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fbc603dc-3133-4bea-a10a-af41568432d6,PRODUCT,Yummee belts,TRUE,<p>10 Belts x 100mg</p><p>1000mg Bag</p><p> </p><p>Vegan!​</p>,,,Yummee,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Apple;Mango;Strawberry / Apple;​Strawberry / Banana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fbc603dc-3133-4bea-a10a-af41568432d6,VARIANT,,TRUE,,,,,,45,55,19,25,FALSE,,,YMB-APPLE,,,,,,,Flavor,TEXT_CHOICES,Apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fbc603dc-3133-4bea-a10a-af41568432d6,VARIANT,,TRUE,,,,,,45,55,19,23,FALSE,,,YMB-MANGO,,,,,,,Flavor,TEXT_CHOICES,Mango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fbc603dc-3133-4bea-a10a-af41568432d6,VARIANT,,TRUE,,,,,,45,55,19,19,FALSE,,,YMB-STRAW-APL,,,,,,,Flavor,TEXT_CHOICES,Strawberry / Apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fbc603dc-3133-4bea-a10a-af41568432d6,VARIANT,,TRUE,,,,,,45,55,19,16,FALSE,,,YMB-STRAW-BAN,,,,,,,Flavor,TEXT_CHOICES,​Strawberry / Banana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fbc603dc-3133-4bea-a10a-af41568432d6,MEDIA,,,,076a10_ff872e2082ac498ea1567a5863582522~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_19ce24ac-95ba-4a60-ac1e-9231dd237df2,PRODUCT,Faded gummies,TRUE,"<p>10,squares x 100mg </p><p>1000mg Bag</p>",,,Faded,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,"Sour Apple (Indica);Blue Slush (Sativa);Orange Sherbet (Sativa);Strawberry Cough (Sativa);Watermelon Zkittlez (indica);Rainbow Gelato (Sativa);Pineapple Express (Sativa);Bubblegum Gelato (Indica);Cherry (Sativa);Strawnana (Sativa);Apple Friters 	(Hybrid);Mango Kush	(Hybrid);Papaya Punch	(Hybrid)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_19ce24ac-95ba-4a60-ac1e-9231dd237df2,VARIANT,,TRUE,,,,,,55,65,7,9,FALSE,,,FADED-GUMMIES-01,,,,,,,Flavor,TEXT_CHOICES,Sour Apple (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_19ce24ac-95ba-4a60-ac1e-9231dd237df2,VARIANT,,TRUE,,,,,,55,65,7,49,FALSE,,,FADED-GUMMIES-02,,,,,,,Flavor,TEXT_CHOICES,Blue Slush (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_19ce24ac-95ba-4a60-ac1e-9231dd237df2,VARIANT,,TRUE,,,,,,55,65,7,40,FALSE,,,FADED-GUMMIES-03,,,,,,,Flavor,TEXT_CHOICES,Orange Sherbet (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_19ce24ac-95ba-4a60-ac1e-9231dd237df2,VARIANT,,TRUE,,,,,,55,65,7,40,FALSE,,,FADED-GUMMIES-04,,,,,,,Flavor,TEXT_CHOICES,Strawberry Cough (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_19ce24ac-95ba-4a60-ac1e-9231dd237df2,VARIANT,,TRUE,,,,,,55,65,7,3,FALSE,,,FADED-GUMMIES-05,,,,,,,Flavor,TEXT_CHOICES,Watermelon Zkittlez (indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_19ce24ac-95ba-4a60-ac1e-9231dd237df2,VARIANT,,TRUE,,,,,,55,65,7,110,FALSE,,,FADED-GUMMIES-06,,,,,,,Flavor,TEXT_CHOICES,Rainbow Gelato (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
